"","Country","Category","Year","n_3","n_2","n_1","n_0"
"3758","sweden","Audit",1999,0,0,0,0
"3759","sweden","Audit",2000,0,0,0,0
"3760","sweden","Audit",2001,0,0,0,0
"3761","sweden","Audit",2002,0,0,0,0
"3762","sweden","Audit",2003,0,0,0,0
"3763","sweden","Audit",2004,0,0,0,0
"3764","sweden","Audit",2005,1,0,0,0
"3765","sweden","Audit",2006,1,1,0,0
"3766","sweden","Audit",2007,1,1,1,0
"3767","sweden","Audit",2008,1,1,1,1
"3768","sweden","Audit",2009,1,1,1,0
"3769","sweden","Audit",2010,1,1,0,0
"3770","sweden","Audit",2011,1,0,0,0
"3771","sweden","Audit",2012,0,0,0,0
"3772","sweden","Audit",2013,2,0,0,0
"3773","sweden","Audit",2014,2,2,0,0
"3774","sweden","Audit",2015,2,2,2,0
"3775","sweden","Audit",2016,2,2,2,2
"3776","sweden","Audit",2017,2,2,2,0
"3777","sweden","Audit",2018,2,2,0,0
"3778","sweden","Audit",2019,2,0,0,0
"3779","sweden","Audit",2020,0,0,0,0
"3780","sweden","Audit",2021,0,0,0,0
"3781","sweden","Audit",2022,0,0,0,0
"3782","sweden","Audit",2023,0,0,0,0
"3783","sweden","Audit",2024,0,0,0,0
"3784","sweden","Audit",2025,0,0,0,0
"3785","sweden","Audit",2026,0,0,0,0
"3786","sweden","FA",1992,0,0,0,0
"3787","sweden","FA",1993,1,0,0,0
"3788","sweden","FA",1994,1,1,0,0
"3789","sweden","FA",1995,1,1,1,0
"3790","sweden","FA",1996,1,1,1,1
"3791","sweden","FA",1997,1,1,1,0
"3792","sweden","FA",1998,1,1,0,0
"3793","sweden","FA",1999,1,0,0,0
"3794","sweden","FA",2000,1,0,0,0
"3795","sweden","FA",2001,1,1,0,0
"3796","sweden","FA",2002,3,1,1,0
"3797","sweden","FA",2003,4,3,1,1
"3798","sweden","FA",2004,9,4,3,0
"3799","sweden","FA",2005,10,9,3,2
"3800","sweden","FA",2006,11,9,8,1
"3801","sweden","FA",2007,10,10,7,5
"3802","sweden","FA",2008,10,8,7,1
"3803","sweden","FA",2009,9,7,2,1
"3804","sweden","FA",2010,11,3,1,0
"3805","sweden","FA",2011,7,5,1,0
"3806","sweden","FA",2012,8,5,4,1
"3807","sweden","FA",2013,7,7,5,3
"3808","sweden","FA",2014,7,7,6,1
"3809","sweden","FA",2015,9,6,3,2
"3810","sweden","FA",2016,9,5,2,0
"3811","sweden","FA",2017,7,5,2,0
"3812","sweden","FA",2018,6,4,3,2
"3813","sweden","FA",2019,4,4,4,1
"3814","sweden","FA",2020,5,4,2,1
"3815","sweden","FA",2021,5,3,1,0
"3816","sweden","FA",2022,3,2,1,0
"3817","sweden","FA",2023,2,1,1,1
"3818","sweden","FA",2024,1,1,1,0
"3819","sweden","FA",2025,1,1,0,0
"3820","sweden","FA",2026,1,0,0,0
"3821","sweden","Other",1992,1,0,0,0
"3822","sweden","Other",1993,1,1,0,0
"3823","sweden","Other",1994,1,1,1,0
"3824","sweden","Other",1995,1,1,1,1
"3825","sweden","Other",1996,1,1,1,0
"3826","sweden","Other",1997,1,1,0,0
"3827","sweden","Other",1998,1,0,0,0
"3828","sweden","Other",1999,0,0,0,0
"3829","sweden","Other",2000,0,0,0,0
"3830","sweden","Other",2001,0,0,0,0
"3831","sweden","Other",2002,3,0,0,0
"3832","sweden","Other",2003,4,3,0,0
"3833","sweden","Other",2004,5,4,3,0
"3834","sweden","Other",2005,5,5,4,3
"3835","sweden","Other",2006,5,5,5,1
"3836","sweden","Other",2007,6,5,2,1
"3837","sweden","Other",2008,6,3,1,0
"3838","sweden","Other",2009,3,2,1,0
"3839","sweden","Other",2010,2,1,1,1
"3840","sweden","Other",2011,1,1,1,0
"3841","sweden","Other",2012,1,1,0,0
"3842","sweden","Other",2013,3,0,0,0
"3843","sweden","Other",2014,2,2,0,0
"3844","sweden","Other",2015,3,2,2,0
"3845","sweden","Other",2016,4,3,2,2
"3846","sweden","Other",2017,4,4,3,0
"3847","sweden","Other",2018,4,4,2,1
"3848","sweden","Other",2019,5,2,2,1
"3849","sweden","Other",2020,3,3,1,0
"3850","sweden","Other",2021,4,2,1,0
"3851","sweden","Other",2022,4,2,1,1
"3852","sweden","Other",2023,3,3,2,0
"3853","sweden","Other",2024,3,3,2,1
"3854","sweden","Other",2025,3,2,2,1
"3855","sweden","Other",2026,2,2,1,0
"3856","sweden","Tax",1992,0,0,0,0
"3857","sweden","Tax",1993,0,0,0,0
"3858","sweden","Tax",1994,0,0,0,0
"3859","sweden","Tax",1995,0,0,0,0
"3860","sweden","Tax",1996,0,0,0,0
"3861","sweden","Tax",1997,0,0,0,0
"3862","sweden","Tax",1998,0,0,0,0
"3863","sweden","Tax",1999,0,0,0,0
"3864","sweden","Tax",2000,0,0,0,0
"3865","sweden","Tax",2001,0,0,0,0
"3866","sweden","Tax",2002,0,0,0,0
"3867","sweden","Tax",2003,0,0,0,0
"3868","sweden","Tax",2004,0,0,0,0
"3869","sweden","Tax",2005,1,0,0,0
"3870","sweden","Tax",2006,1,1,0,0
"3871","sweden","Tax",2007,1,1,1,0
"3872","sweden","Tax",2008,1,1,1,1
"3873","sweden","Tax",2009,2,1,1,0
"3874","sweden","Tax",2010,3,2,0,0
"3875","sweden","Tax",2011,3,2,1,0
"3876","sweden","Tax",2012,2,2,2,1
"3877","sweden","Tax",2013,2,2,2,1
"3878","sweden","Tax",2014,3,2,1,0
"3879","sweden","Tax",2015,3,2,0,0
"3880","sweden","Tax",2016,3,1,1,0
"3881","sweden","Tax",2017,2,2,1,1
"3882","sweden","Tax",2018,2,2,2,0
"3883","sweden","Tax",2019,2,2,1,1
"3884","sweden","Tax",2020,3,1,1,0
"3885","sweden","Tax",2021,3,2,0,0
"3886","sweden","Tax",2022,3,2,1,0
"3887","sweden","Tax",2023,2,2,2,1
"3888","sweden","Tax",2024,2,2,2,1
"3889","sweden","Tax",2025,2,2,1,0
"3890","sweden","Tax",2026,2,1,0,0
"3891","sweden","Other",2027,2,1,NA,NA
"3892","sweden","Tax",2027,1,NA,NA,NA
"3893","sweden","Other",2028,1,NA,NA,NA
"3894","united kingdom","Audit",1992,0,0,0,0
"3895","united kingdom","Audit",1993,0,0,0,0
"3896","united kingdom","Audit",1994,1,0,0,0
"3897","united kingdom","Audit",1995,1,1,0,0
"3898","united kingdom","Audit",1996,1,1,1,0
"3899","united kingdom","Audit",1997,1,1,1,1
"3900","united kingdom","Audit",1998,1,1,1,0
"3901","united kingdom","Audit",1999,1,1,0,0
"3902","united kingdom","Audit",2000,1,0,0,0
"3903","united kingdom","Audit",2001,0,0,0,0
"3904","united kingdom","Audit",2002,0,0,0,0
"3905","united kingdom","Audit",2003,0,0,0,0
"3906","united kingdom","Audit",2004,0,0,0,0
"3907","united kingdom","Audit",2005,1,0,0,0
"3908","united kingdom","Audit",2006,1,1,0,0
"3909","united kingdom","Audit",2007,1,1,1,0
"3910","united kingdom","Audit",2008,1,1,1,1
"3911","united kingdom","Audit",2009,1,1,1,0
"3912","united kingdom","Audit",2010,2,1,0,0
"3913","united kingdom","Audit",2011,2,1,0,0
"3914","united kingdom","Audit",2012,1,1,1,0
"3915","united kingdom","Audit",2013,3,1,1,1
"3916","united kingdom","Audit",2014,4,3,1,0
"3917","united kingdom","Audit",2015,4,4,2,0
"3918","united kingdom","Audit",2016,4,3,3,2
"3919","united kingdom","Audit",2017,3,3,3,1
"3920","united kingdom","Audit",2018,3,3,1,0
"3921","united kingdom","Audit",2019,3,1,0,0
"3922","united kingdom","Audit",2020,1,0,0,0
"3923","united kingdom","Audit",2021,0,0,0,0
"3924","united kingdom","Audit",2022,0,0,0,0
"3925","united kingdom","Audit",2023,0,0,0,0
"3926","united kingdom","Audit",2024,0,0,0,0
"3927","united kingdom","Audit",2025,0,0,0,0
"3928","united kingdom","Audit",2026,0,0,0,0
"3929","united kingdom","FA",1992,1,1,1,0
"3930","united kingdom","FA",1993,1,1,1,1
"3931","united kingdom","FA",1994,1,1,1,0
"3932","united kingdom","FA",1995,1,1,0,0
"3933","united kingdom","FA",1996,2,0,0,0
"3934","united kingdom","FA",1997,2,1,0,0
"3935","united kingdom","FA",1998,2,2,1,0
"3936","united kingdom","FA",1999,2,2,2,1
"3937","united kingdom","FA",2000,2,2,2,1
"3938","united kingdom","FA",2001,2,2,1,0
"3939","united kingdom","FA",2002,4,1,0,0
"3940","united kingdom","FA",2003,4,2,0,0
"3941","united kingdom","FA",2004,7,3,2,0
"3942","united kingdom","FA",2005,9,7,3,2
"3943","united kingdom","FA",2006,10,9,7,1
"3944","united kingdom","FA",2007,10,10,7,4
"3945","united kingdom","FA",2008,10,8,7,2
"3946","united kingdom","FA",2009,9,7,3,1
"3947","united kingdom","FA",2010,11,4,1,0
"3948","united kingdom","FA",2011,8,5,1,0
"3949","united kingdom","FA",2012,9,5,4,1
"3950","united kingdom","FA",2013,9,8,5,3
"3951","united kingdom","FA",2014,9,9,7,1
"3952","united kingdom","FA",2015,11,8,5,3
"3953","united kingdom","FA",2016,11,7,4,1
"3954","united kingdom","FA",2017,9,7,3,0
"3955","united kingdom","FA",2018,9,5,3,2
"3956","united kingdom","FA",2019,6,5,4,1
"3957","united kingdom","FA",2020,6,5,3,1
"3958","united kingdom","FA",2021,6,4,2,1
"3959","united kingdom","FA",2022,4,3,2,0
"3960","united kingdom","FA",2023,3,2,1,1
"3961","united kingdom","FA",2024,2,1,1,0
"3962","united kingdom","FA",2025,1,1,0,0
"3963","united kingdom","FA",2026,1,0,0,0
"3964","united kingdom","Other",1992,0,0,0,0
"3965","united kingdom","Other",1993,0,0,0,0
"3966","united kingdom","Other",1994,0,0,0,0
"3967","united kingdom","Other",1995,0,0,0,0
"3968","united kingdom","Other",1996,0,0,0,0
"3969","united kingdom","Other",1997,0,0,0,0
"3970","united kingdom","Other",1998,0,0,0,0
"3971","united kingdom","Other",1999,0,0,0,0
"3972","united kingdom","Other",2000,1,0,0,0
"3973","united kingdom","Other",2001,1,1,0,0
"3974","united kingdom","Other",2002,2,1,1,0
"3975","united kingdom","Other",2003,3,2,1,1
"3976","united kingdom","Other",2004,5,3,2,0
"3977","united kingdom","Other",2005,5,5,2,1
"3978","united kingdom","Other",2006,6,4,4,1
"3979","united kingdom","Other",2007,5,5,3,2
"3980","united kingdom","Other",2008,6,4,3,0
"3981","united kingdom","Other",2009,5,4,1,1
"3982","united kingdom","Other",2010,5,2,2,0
"3983","united kingdom","Other",2011,3,3,1,1
"3984","united kingdom","Other",2012,3,2,2,0
"3985","united kingdom","Other",2013,5,2,1,1
"3986","united kingdom","Other",2014,5,4,1,0
"3987","united kingdom","Other",2015,5,4,3,0
"3988","united kingdom","Other",2016,7,4,3,3
"3989","united kingdom","Other",2017,7,6,4,0
"3990","united kingdom","Other",2018,7,7,3,1
"3991","united kingdom","Other",2019,7,4,4,2
"3992","united kingdom","Other",2020,4,4,3,1
"3993","united kingdom","Other",2021,4,3,1,0
"3994","united kingdom","Other",2022,3,1,0,0
"3995","united kingdom","Other",2023,1,0,0,0
"3996","united kingdom","Other",2024,0,0,0,0
"3997","united kingdom","Other",2025,0,0,0,0
"3998","united kingdom","Other",2026,0,0,0,0
"3999","united kingdom","Tax",1992,0,0,0,0
"4000","united kingdom","Tax",1993,0,0,0,0
"4001","united kingdom","Tax",1994,1,0,0,0
"4002","united kingdom","Tax",1995,1,1,0,0
"4003","united kingdom","Tax",1996,1,1,1,0
"4004","united kingdom","Tax",1997,1,1,1,1
"4005","united kingdom","Tax",1998,1,1,1,0
"4006","united kingdom","Tax",1999,1,1,0,0
"4007","united kingdom","Tax",2000,1,0,0,0
"4008","united kingdom","Tax",2001,0,0,0,0
"4009","united kingdom","Tax",2002,0,0,0,0
"4010","united kingdom","Tax",2003,0,0,0,0
"4011","united kingdom","Tax",2004,0,0,0,0
"4012","united kingdom","Tax",2005,1,0,0,0
"4013","united kingdom","Tax",2006,1,1,0,0
"4014","united kingdom","Tax",2007,1,1,1,0
"4015","united kingdom","Tax",2008,1,1,1,1
"4016","united kingdom","Tax",2009,2,1,1,0
"4017","united kingdom","Tax",2010,2,2,0,0
"4018","united kingdom","Tax",2011,2,1,1,0
"4019","united kingdom","Tax",2012,1,1,1,1
"4020","united kingdom","Tax",2013,1,1,1,0
"4021","united kingdom","Tax",2014,2,1,0,0
"4022","united kingdom","Tax",2015,2,1,0,0
"4023","united kingdom","Tax",2016,2,1,1,0
"4024","united kingdom","Tax",2017,2,2,1,1
"4025","united kingdom","Tax",2018,2,2,2,0
"4026","united kingdom","Tax",2019,2,2,1,1
"4027","united kingdom","Tax",2020,3,1,1,0
"4028","united kingdom","Tax",2021,2,2,0,0
"4029","united kingdom","Tax",2022,2,1,1,0
"4030","united kingdom","Tax",2023,1,1,1,1
"4031","united kingdom","Tax",2024,1,1,1,0
"4032","united kingdom","Tax",2025,1,1,0,0
"4033","united kingdom","Tax",2026,1,0,0,0
"4034","united kingdom","FA",1990,1,NA,NA,NA
"4035","united kingdom","FA",1991,1,1,NA,NA
